id,avg_friends_listed_count,avg_friends_default_profile,avg_friends_geo_enabled,avg_friends_profile_background_tile,friend_Bot_rate,avg_friends_sn_length,avg_friends_desc_length,avg_friends_name_length,ff_ratio,avg_ext_diversity,avg_retweet_count,avg_reply_count,avg_favorite_count,avg_num_hashtags,avg_num_urls,avg_num_mentions,avg_in_apply,statuses_count,followers_count,friends_count,favourites_count,listed_count,default_profile,geo_enabled,profile_background_tile,Bot,sn_length,desc_length,name_length
171640056,716.0,0.0,1.0,0.0,0.0,6.0,78.0,20.0,134.0037037037037,0.988,14.776,0.001,0.0,0.069,0.893,0.515,0.01,5969,338,700,1,3,0.0,1.0,0.0,0,10,39,11
188043254,42.792,0.33299999999999996,0.45799999999999996,0.16699999999999998,0.0,10.625,104.458,11.833,191.0016129032258,0.976,1.555,0.25,0.1,0.07200000000000001,0.044000000000000004,1.913,0.674,40614,1139,1645,3256,21,0.0,1.0,0.0,0,7,50,14
188047458,144.625,0.0,0.5,0.125,0.0,10.375,104.5,13.25,358.00121065375305,0.981,30.49,0.02,0.009000000000000001,0.08199999999999999,0.21899999999999997,1.469,0.319,15537,496,463,284,21,0.0,0.0,1.0,0,12,66,13
228711740,46.286,0.071,0.536,0.46399999999999997,0.0,11.0,107.821,13.107000000000001,240.0028735632184,0.9790000000000001,133.914,0.059000000000000004,0.066,0.298,0.08,0.512,0.33299999999999996,4037,2158,1370,438,19,0.0,1.0,1.0,0,12,85,13
234430637,240.667,0.0,0.33299999999999996,0.33299999999999996,0.0,10.0,119.333,14.0,116.00220264317181,0.9790000000000001,50.473,0.012,0.013999999999999999,0.17800000000000002,0.767,0.485,0.067,538,63,165,9,1,0.0,1.0,0.0,0,11,160,10
290147254,360.0,0.0,0.5,0.5,0.0,7.0,106.5,20.0,2699.0038314176245,0.981,0.0,0.083,0.042,0.0,0.292,0.75,0.583,33,25,51,3,0,1.0,0.0,0.0,0,8,3,18
290494853,716.0,0.0,1.0,0.0,0.0,6.0,78.0,20.0,1077.0011904761905,0.97,2.997,0.039,0.025,0.18899999999999997,0.306,0.872,0.575,1575,105,258,33,2,0.0,1.0,0.0,0,14,123,20
343931635,358.5,0.0,0.5,0.5,0.0,10.5,95.0,18.0,2819.0003298153033,0.98,62.71,0.015,0.002,0.379,0.4,0.8140000000000001,0.304,2327,70,151,207,0,0.0,1.0,0.0,0,11,81,16
392094997,149.583,0.16699999999999998,0.667,0.16699999999999998,0.0,10.917,82.417,13.333,69.00387596899225,0.9790000000000001,44.97,0.01,0.005,0.146,0.359,1.194,0.226,3267,667,1361,909,8,0.0,1.0,1.0,0,14,123,9
433988089,334.4,0.2,0.4,0.2,0.0,9.0,89.6,13.6,73.07142857142857,0.976,96.226,0.037000000000000005,0.005,0.284,0.172,1.014,0.282,855,217,1308,2,1,0.0,1.0,1.0,0,11,3,12
525408377,58.538000000000004,0.5379999999999999,0.385,0.077,0.0,9.462,56.615,16.154,96.00574712643679,0.975,0.429,0.0,0.095,0.23800000000000002,1.048,0.33299999999999996,0.0,32,32,111,0,0,1.0,0.0,0.0,0,8,3,15
583885189,87.111,0.16699999999999998,0.556,0.222,0.0,11.167,80.778,15.110999999999999,3287.0003645643455,0.9790000000000001,0.182,0.013999999999999999,0.008,0.10300000000000001,1.35,2.208,0.833,2003,2395,2481,3,33,0.0,1.0,0.0,0,14,103,17
964327405,105.47399999999999,0.474,0.368,0.21100000000000002,0.0,10.0,42.895,15.421,778.0005012531328,0.9890000000000001,4.615,0.038,0.0,0.077,0.8079999999999999,0.9620000000000001,0.154,52,26,40,0,0,1.0,0.0,0.0,0,10,64,16
974434579,250.667,0.0,0.667,0.0,0.0,11.667,78.333,18.0,141.00526315789475,0.98,5.992000000000001,0.049,0.021,0.177,0.792,0.7709999999999999,0.20199999999999999,690,65,178,131,2,0.0,1.0,0.0,0,13,3,13
450630648,15.083,0.125,0.45799999999999996,0.5,0.0,11.292,113.208,13.292,933.0012804097311,0.987,5.949,0.0,0.08800000000000001,0.091,0.544,0.45299999999999996,0.172,331,1306,1281,46,4,0.0,0.0,1.0,0,12,114,17
455775628,40.478,0.087,0.565,0.435,0.0,10.696,101.78299999999999,11.347999999999999,45.010989010989015,0.9690000000000001,0.6779999999999999,0.0,0.304,0.21600000000000003,0.203,0.903,0.35600000000000004,16343,1503,1998,2793,38,0.0,0.0,0.0,0,9,164,14
835342567,7.97,0.152,0.515,0.39399999999999996,0.0,11.0,95.273,12.682,82.00549450549451,0.963,70.60300000000001,0.0,0.091,0.078,0.011000000000000001,0.986,0.021,473,3951,4120,500,12,0.0,0.0,0.0,0,15,134,7
22985259,53.28,0.08,0.32,0.4,0.0,11.32,102.0,12.52,28.016949152542374,0.9790000000000001,21.697,0.163,0.034,0.19399999999999998,0.142,0.997,0.228,5287,849,1846,117,3,0.0,0.0,1.0,0,14,73,13
26232444,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,126.00221238938053,0.986,36.03,0.05,0.0,0.03,0.02,0.28,0.23,103,45,66,0,0,0.0,0.0,1.0,0,10,6,19
26771352,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,2108.00052687039,0.975,23.491999999999997,0.067,0.017,0.325,0.092,0.9,0.608,189,35,178,6,0,0.0,0.0,1.0,0,9,36,16
29500667,274.33299999999997,0.0,0.667,0.667,0.0,9.333,100.333,13.333,201.00216919739697,0.981,9.933,0.36700000000000005,0.046,0.10400000000000001,0.10400000000000001,0.789,0.479,31546,151,301,294,2,0.0,0.0,1.0,0,13,25,8
29510629,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,58.00961538461539,0.9670000000000001,0.0,0.275,0.005,0.08900000000000001,0.125,0.723,0.371,966,69,318,3,0,0.0,1.0,1.0,0,8,63,16
31102741,53.588,0.17600000000000002,0.647,0.529,0.0,11.0,101.059,12.824000000000002,202.002,0.976,2.697,0.264,0.151,1.2930000000000001,0.036000000000000004,0.723,0.484,3763,1169,1642,32,7,0.0,1.0,1.0,0,10,137,16
32025215,378.5,0.5,0.0,0.0,0.0,9.0,49.0,15.5,626.0037313432836,0.972,2.272,0.36,0.025,0.061,0.032,0.6920000000000001,0.695,30547,445,489,304,16,0.0,0.0,0.0,0,10,104,12
43069058,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,873.0016,0.985,22.916,0.05,0.005,0.1,0.47,0.408,0.107,732,191,656,1,1,0.0,1.0,0.0,0,7,158,17
49934607,460.5,0.0,0.5,0.0,0.0,11.0,84.0,15.5,127.00153846153846,0.97,53.181999999999995,0.0,0.027000000000000003,0.26,0.163,1.091,0.33899999999999997,835,111,768,36,0,0.0,0.0,0.0,0,7,31,18
49977491,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,238.00205338809036,0.988,30.098000000000003,0.0,0.005,0.129,0.479,0.56,0.16699999999999998,1187,44,136,19,1,0.0,1.0,0.0,0,8,63,6
50589337,372.5,0.0,0.0,0.5,0.0,12.0,61.0,15.5,555.0010672358591,0.9840000000000001,14.362,0.0,0.018000000000000002,0.076,0.759,0.19399999999999998,0.068,1073,89,237,53,1,0.0,1.0,1.0,0,15,143,16
50619779,232.0,0.0,0.5,0.0,0.0,10.0,104.0,14.0,348.00232018561485,0.978,3.388,0.0,0.015,0.059000000000000004,0.263,0.496,0.17800000000000002,1601,147,405,9,3,0.0,1.0,1.0,0,12,160,13
51005435,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,11.024390243902438,0.981,473.159,0.0,0.0,0.409,0.22699999999999998,1.341,0.114,57,76,650,0,0,0.0,0.0,0.0,0,14,33,15
57928664,247.75,0.25,0.25,0.0,0.0,10.75,95.75,15.5,26.007407407407406,0.983,52.458,0.0,0.045,0.081,0.16399999999999998,1.0979999999999999,0.654,9372,179,723,87,0,0.0,0.0,0.0,0,9,38,21
74147053,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,54.002053388090346,0.985,34.598,0.0,0.003,0.179,0.38,0.5820000000000001,0.207,1110,179,2000,0,1,0.0,1.0,0.0,0,10,27,14
74486653,372.5,0.0,0.5,0.5,0.0,12.0,89.0,16.0,578.0012886597938,0.981,18.596,0.0,0.02,0.16699999999999998,0.325,1.075,0.418,1447,252,667,2,2,0.0,1.0,1.0,0,14,20,16
83581269,373.0,0.0,0.0,0.0,0.0,11.5,94.5,15.0,88.00327868852459,0.985,882.327,0.0,0.032,0.052000000000000005,0.8420000000000001,0.18600000000000003,0.063,873,122,427,33,2,1.0,1.0,0.0,0,8,140,12
84114885,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,287.0018587360595,0.975,63.49,0.0,0.031,0.156,0.18899999999999997,0.599,0.115,2396,46,68,154,0,0.0,1.0,0.0,0,8,3,8
98913291,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,50.0045871559633,0.991,0.043,0.0,0.0,0.043,0.87,0.261,0.13,28,19,253,12,0,1.0,1.0,0.0,0,7,4,18
100459808,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,236.0018761726079,0.9740000000000001,125.552,0.0,0.052000000000000005,0.562,0.10400000000000001,1.281,0.385,159,27,255,2,0,1.0,0.0,0.0,0,10,69,13
101503282,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,327.0023640661939,0.976,59.806000000000004,0.0,0.018000000000000002,0.281,0.068,1.107,0.63,2264,169,1021,30,2,0.0,1.0,0.0,0,12,16,19
104775098,372.5,0.0,0.5,0.5,0.0,10.0,49.5,16.0,155.00389105058366,0.972,75.558,0.0,0.008,0.168,0.41700000000000004,0.787,0.191,1065,144,543,156,0,1.0,0.0,0.0,0,9,110,17
107421428,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,87.0125,0.966,0.0,0.0,0.004,0.055999999999999994,0.071,0.76,0.35700000000000004,2620,357,826,17,1,0.0,1.0,1.0,0,10,95,12
113487244,394.5,0.0,0.0,0.5,0.0,11.5,100.0,16.5,548.0007062146892,0.985,18.409000000000002,0.0,0.02,0.017,0.177,0.579,0.47200000000000003,4190,140,190,46,0,0.0,1.0,0.0,0,8,14,6
137390297,373.5,0.0,0.5,0.5,0.0,7.5,48.5,16.0,583.0022883295195,0.976,244.062,0.0,0.006,0.494,0.287,0.41200000000000003,0.138,252,53,411,6,0,0.0,1.0,1.0,0,10,41,15
138529938,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,44.004926108374384,0.9840000000000001,157.404,0.0,0.024,0.1,0.17600000000000002,0.8759999999999999,0.5670000000000001,629,61,179,236,1,0.0,1.0,0.0,0,8,36,20
140410819,152.0,0.0,0.4,0.2,0.0,9.6,92.0,11.8,64.00338983050847,0.9740000000000001,9.561,0.0,0.078,0.091,0.156,0.376,0.18899999999999997,520,101,286,98,1,0.0,0.0,1.0,0,15,85,15
154267358,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,23.03448275862069,0.9790000000000001,3.7969999999999997,0.0,0.016,0.027999999999999997,0.011000000000000001,1.078,0.802,1254,54,219,2,0,0.0,1.0,1.0,0,12,54,11
174747861,100.375,0.25,0.625,0.5,0.0,10.25,110.0,12.375,120.00159744408946,0.951,17.812,0.0,0.578,0.31,0.049,1.053,0.504,18470,1341,2002,4279,7,0.0,1.0,1.0,0,12,117,19
176362396,372.5,0.0,0.5,0.5,0.0,7.0,65.5,17.5,12.014705882352942,0.973,116.355,0.0,0.086,0.23399999999999999,0.071,0.7,0.316,1549,92,469,399,0,0.0,1.0,1.0,0,11,26,11
193786482,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,1048.0006596306068,0.978,23.578000000000003,0.0,0.01,0.113,0.07400000000000001,0.607,0.405,471,87,361,3,1,0.0,1.0,1.0,0,11,100,12
196514953,372.5,0.0,0.0,0.0,0.0,10.5,49.5,14.5,173.0086956521739,0.9890000000000001,10.035,0.0,0.054000000000000006,0.03,0.985,0.456,0.166,5811,1578,332,11,35,0.0,0.0,0.0,0,11,98,20
197347453,57.861999999999995,0.172,0.414,0.276,0.0,11.482999999999999,93.448,13.31,1404.000693481276,0.987,8.025,0.0,0.25,0.045,0.039,1.114,0.778,11114,737,1968,437,2,0.0,1.0,0.0,0,13,13,18
198678682,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,137.00212314225053,0.98,1.431,0.0,0.017,0.24100000000000002,0.706,0.38,0.256,5217,254,170,67,3,0.0,0.0,1.0,0,13,63,11
200293129,253.333,0.33299999999999996,0.0,0.0,0.0,11.333,89.667,12.0,37.006024096385545,0.975,4.092,0.0,0.078,0.052000000000000005,0.401,1.025,0.465,4140,205,770,10,1,1.0,0.0,0.0,0,10,114,13
202244649,177.167,0.16699999999999998,0.833,0.16699999999999998,0.0,10.333,89.0,16.333,301.0098039215686,0.976,2.362,0.0,0.013999999999999999,0.162,0.08800000000000001,0.748,0.425,593,193,879,16,0,1.0,1.0,0.0,0,10,130,11
210514893,375.5,0.0,0.0,0.0,0.0,8.0,98.0,17.5,479.0038314176245,0.972,160.753,0.0,0.018000000000000002,0.099,0.09,0.88,0.561,1215,105,547,14,0,0.0,0.0,0.0,0,12,99,13
211487690,293.33299999999997,0.0,0.33299999999999996,0.0,0.0,10.333,32.667,13.0,79.0046511627907,0.9740000000000001,24.46,0.0,0.045,0.5870000000000001,0.375,0.9490000000000001,0.387,634,430,546,5,3,1.0,1.0,0.0,0,15,160,17
219346690,297.0,0.0,0.0,0.0,0.0,12.333,69.667,12.333,316.0014164305949,0.9790000000000001,70.358,0.0,0.013999999999999999,0.392,0.133,1.287,0.5429999999999999,4775,209,1163,8,2,0.0,1.0,1.0,0,11,153,17
231377654,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,118.00348432055749,0.972,30.541,0.0,0.025,0.185,0.355,0.546,0.098,3316,378,662,3,4,0.0,0.0,1.0,0,15,149,10
235303172,378.5,0.5,0.0,0.0,0.0,9.0,49.0,15.5,54.00243309002433,0.976,32.794000000000004,0.0,0.025,0.177,0.14300000000000002,0.466,0.127,642,68,122,190,0,0.0,0.0,0.0,0,14,111,10
242341704,160.4,0.0,0.4,0.4,0.0,10.4,125.6,13.8,107.00431034482759,0.986,105.081,0.0,0.13699999999999998,0.12,0.021,0.478,0.21600000000000003,24423,1057,1433,1834,16,0.0,1.0,1.0,0,10,161,22
243891976,372.5,0.5,0.5,0.0,0.0,8.0,22.0,13.0,222.0017825311943,0.982,44.49,0.0,0.013999999999999999,0.158,0.204,1.111,0.391,1670,257,1462,145,2,1.0,1.0,0.0,0,11,60,17
245953131,186.167,0.16699999999999998,0.33299999999999996,0.33299999999999996,0.0,12.333,81.333,14.667,62.00558659217877,0.98,20.99,0.0,0.063,0.21,0.168,1.018,0.40399999999999997,1379,66,662,236,0,1.0,1.0,0.0,0,8,22,16
250171190,93.77799999999999,0.222,0.444,0.111,0.0,11.0,85.22200000000001,10.333,163.00271002710028,0.983,12.819,0.0,0.045,0.149,0.08,0.9009999999999999,0.665,2053,597,1994,19,4,1.0,1.0,0.0,0,7,86,13
255656786,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,3138.007042253521,0.9790000000000001,209.38099999999997,0.0,0.158,0.039,0.32899999999999996,0.6459999999999999,0.408,2386,338,400,810,6,0.0,1.0,1.0,0,9,154,19
257399906,248.333,0.0,0.667,0.33299999999999996,0.0,8.667,75.0,16.333,72.0091743119266,0.975,111.65100000000001,0.0,0.16399999999999998,0.40299999999999997,0.034,0.544,0.41,1550,256,490,176,0,0.0,1.0,0.0,0,9,165,18
258762800,439.5,0.0,0.0,0.0,0.0,11.0,37.5,15.0,102.0034965034965,0.982,56.928999999999995,0.0,0.005,0.04,0.096,0.7979999999999999,0.48200000000000004,438,23,106,3,0,1.0,0.0,0.0,0,12,55,20
270472440,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,196.008547008547,0.981,9.116,0.0,0.054000000000000006,0.17800000000000002,0.057,0.865,0.369,2230,93,159,401,3,0.0,1.0,1.0,0,8,153,17
271032827,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,301.0032258064516,0.9890000000000001,27.579,0.0,0.0,0.083,0.066,0.5539999999999999,0.24,165,30,314,1,0,0.0,0.0,0.0,0,14,58,5
284657297,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,439.001066098081,0.971,97.544,0.0,0.005,0.152,0.19899999999999998,0.544,0.207,2882,63,428,8,2,1.0,0.0,0.0,0,9,74,17
288798453,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,14.020833333333334,0.976,116.195,0.0,0.0,0.221,0.18600000000000003,0.752,0.46,146,47,315,1,0,0.0,0.0,1.0,0,13,84,14
291314239,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,161.00411522633746,0.9840000000000001,90.695,0.0,0.012,0.146,0.049,0.805,0.585,129,8,78,1,0,0.0,0.0,1.0,0,10,21,11
292912980,494.5,0.0,0.5,0.5,0.0,9.0,44.5,17.0,211.00425531914894,0.975,44.156000000000006,0.0,0.034,0.287,0.043,0.667,0.24600000000000002,1029,207,414,0,3,1.0,1.0,0.0,0,6,26,6
300838107,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,46.01176470588236,0.971,9.706,0.0,0.013999999999999999,0.013000000000000001,0.662,0.47200000000000003,0.252,986,43,101,13,1,0.0,1.0,1.0,0,8,145,19
308151060,159.0,0.33299999999999996,0.667,0.0,0.0,12.5,100.833,15.5,81.025,0.977,28.385,0.0,0.024,0.34,0.42100000000000004,1.187,0.342,1878,262,685,54,13,0.0,1.0,0.0,0,8,123,16
309800578,372.0,0.5,0.5,0.0,0.0,9.0,68.0,11.5,89.00438596491227,0.982,72.332,0.0,0.012,0.21,0.109,0.8290000000000001,0.284,842,77,200,3,0,0.0,1.0,1.0,0,14,5,16
310496499,206.0,0.0,0.5,0.25,0.0,9.0,103.25,13.5,75.00299401197604,0.9670000000000001,278.32099999999997,0.0,0.027000000000000003,0.013000000000000001,0.311,0.34600000000000003,0.076,6652,383,1828,235,1,0.0,0.0,1.0,0,14,157,16
318661130,193.75,0.25,0.25,0.5,0.0,11.5,83.5,15.5,253.00159489633174,0.976,9.706,0.0,0.013999999999999999,0.154,0.212,1.004,0.475,2642,207,868,39,4,0.0,0.0,0.0,0,12,119,16
319054277,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,43.006711409395976,0.982,49.99100000000001,0.0,0.022000000000000002,0.095,0.24100000000000002,1.136,0.26899999999999996,1780,62,346,274,1,1.0,1.0,0.0,0,10,72,18
323937090,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,202.0060606060606,0.988,15.833,0.0,0.033,0.081,0.285,1.649,0.47,2368,78,272,40,1,1.0,1.0,0.0,0,8,75,14
324440293,460.5,0.0,0.5,0.0,0.0,11.0,84.0,15.5,316.00217391304346,0.966,0.0,0.0,0.016,0.163,0.075,0.927,0.174,825,76,396,130,0,1.0,1.0,0.0,0,12,109,10
329103684,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,62.00632911392405,0.9790000000000001,0.0,0.0,0.023,0.10099999999999999,0.113,1.001,0.565,1133,106,242,99,0,0.0,1.0,0.0,0,15,28,16
331875962,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,85.00847457627118,0.9740000000000001,162.33,0.0,0.004,0.132,0.354,0.789,0.07400000000000001,1280,88,613,19,0,0.0,1.0,0.0,0,15,41,16
340364061,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,128.00344827586207,0.9840000000000001,51.61600000000001,0.0,0.021,0.11,0.035,0.243,0.121,6595,51,317,0,1,0.0,1.0,0.0,0,13,144,20
364111442,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,1054.002232142857,0.978,202.106,0.0,0.025,0.106,0.121,0.94,0.6729999999999999,248,85,401,5,0,0.0,0.0,0.0,0,14,101,16
370193929,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,55.00456621004566,0.9840000000000001,5.846,0.0,0.031,0.5429999999999999,0.059000000000000004,0.76,0.606,410,30,407,0,0,0.0,1.0,0.0,0,7,84,14
370850929,180.6,0.0,0.2,0.0,0.0,10.2,43.6,12.8,44.015625,0.973,8.014,0.0,0.098,0.064,0.10400000000000001,0.6,0.442,807,99,366,147,2,0.0,0.0,1.0,0,14,60,15
377304816,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,121.00395256916995,0.982,11.884,0.0,0.011000000000000001,0.579,0.495,0.747,0.358,142,3,56,1,0,0.0,0.0,0.0,0,8,64,8
377389027,118.0,0.14300000000000002,0.429,0.14300000000000002,0.0,10.142999999999999,71.0,14.0,98.0050505050505,0.9790000000000001,83.36200000000001,0.0,0.032,0.201,0.142,1.0070000000000001,0.37200000000000005,5804,562,626,29,1,0.0,1.0,1.0,0,11,37,13
380172348,154.286,0.14300000000000002,0.28600000000000003,0.28600000000000003,0.0,11.714,98.14299999999999,14.286,23.00952380952381,0.973,6.428,0.0,0.025,0.133,0.071,0.588,0.292,2775,211,388,178,7,0.0,0.0,1.0,0,8,111,5
380319760,65.278,0.33299999999999996,0.33299999999999996,0.222,0.0,9.667,87.389,13.277999999999999,211.00571428571428,0.9740000000000001,40.813,0.0,0.012,0.36700000000000005,0.235,1.1440000000000001,0.057,5351,448,1108,261,3,1.0,0.0,0.0,0,12,77,13
384753006,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,30.005128205128205,0.978,80.389,0.0,0.028999999999999998,0.41,0.242,0.861,0.258,444,108,497,4,0,0.0,1.0,1.0,0,11,132,12
386034126,186.5,0.0,0.75,0.25,0.0,11.75,53.5,13.75,4054.0010460251046,0.968,48.345,0.0,1.186,0.14300000000000002,0.024,0.9,0.214,1962,1419,337,5,9,0.0,1.0,1.0,0,11,12,9
390972554,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,90.01234567901234,0.987,26.688000000000002,0.0,0.032,0.08900000000000001,0.337,0.8540000000000001,0.38799999999999996,1292,38,101,498,0,0.0,1.0,1.0,0,10,92,13
392676979,372.5,0.0,0.5,0.5,0.0,9.0,100.5,9.5,275.003984063745,0.983,9.655,0.0,0.045,0.306,0.331,0.84,0.392,1112,130,140,11,1,0.0,1.0,0.0,0,13,72,20
393628023,330.333,0.0,0.667,0.33299999999999996,0.0,8.333,82.333,16.333,282.003861003861,0.981,41.775,0.0,0.004,0.17600000000000002,0.251,0.945,0.287,1945,75,384,14,0,0.0,1.0,1.0,0,12,85,13
395014721,372.5,0.0,0.5,0.5,0.0,9.5,50.5,11.5,424.0025,0.988,9.492,0.0,0.102,0.023,0.1,1.005,0.738,651,129,278,56,0,1.0,0.0,0.0,0,10,46,14
396515695,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,103.00396825396825,0.9790000000000001,75.321,0.0,0.009000000000000001,0.19399999999999998,0.307,0.499,0.114,708,93,308,11,0,0.0,1.0,0.0,0,8,57,19
396618509,389.5,0.0,0.0,0.0,0.0,10.0,67.5,18.0,34.007407407407406,0.9740000000000001,56.32,0.0,0.024,0.126,0.18899999999999997,0.8640000000000001,0.39299999999999996,263,79,286,11,1,0.0,0.0,0.0,0,12,62,13
396900261,259.0,0.33299999999999996,0.0,0.33299999999999996,0.0,11.0,102.333,18.0,164.00224719101124,0.9840000000000001,0.39399999999999996,0.0,0.276,0.026000000000000002,0.012,0.951,0.87,16601,211,172,806,0,0.0,0.0,0.0,0,8,41,16
397320325,494.5,0.0,0.5,0.5,0.0,9.0,44.5,17.0,69.01041666666667,0.975,18.207,0.0,0.015,0.5379999999999999,0.139,0.9570000000000001,0.264,3044,213,623,380,3,0.0,1.0,1.0,0,13,68,12
397324373,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,62.004926108374384,0.968,104.88,0.0,0.099,0.055,0.113,0.866,0.389,1552,144,302,1227,0,0.0,0.0,1.0,0,12,77,10
397534181,372.5,0.0,0.5,0.5,0.0,11.0,28.5,15.0,330.0017006802721,0.98,20.471,0.0,0.042,0.06,0.132,0.736,0.41600000000000004,506,106,168,6,0,1.0,0.0,0.0,0,8,135,15
397629967,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,47.01020408163265,0.983,1.633,0.0,0.0,0.034,0.095,0.83,0.653,245,20,194,2,0,1.0,1.0,0.0,0,12,20,13
399572723,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,134.00478468899522,0.941,0.32799999999999996,0.0,0.344,2.0,0.0,0.623,0.377,128,126,139,8366,0,0.0,0.0,0.0,0,11,33,20
400300086,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,396.00142857142856,0.971,42.511,0.0,0.032,0.11900000000000001,0.042,0.9079999999999999,0.40399999999999997,1313,298,302,111,1,1.0,0.0,0.0,0,11,89,11
401502696,112.111,0.33299999999999996,0.667,0.0,0.0,11.333,106.333,13.222000000000001,298.0046511627907,0.9890000000000001,0.442,0.0,0.5760000000000001,0.015,0.064,0.9890000000000001,0.6759999999999999,23682,419,722,17995,4,0.0,1.0,0.0,0,12,157,10
402866477,372.0,0.0,0.5,0.5,0.0,10.5,61.0,14.5,1219.0018050541516,0.98,171.69400000000002,0.0,0.166,0.551,0.13,0.768,0.358,1575,148,284,389,2,0.0,1.0,0.0,0,7,158,15
404069171,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,67.01724137931035,0.971,21.328000000000003,0.0,0.019,0.44799999999999995,0.27,0.569,0.17800000000000002,1451,183,495,8,0,0.0,1.0,1.0,0,9,159,18
406962616,388.5,0.0,0.0,0.5,0.0,7.5,39.5,9.5,20.007194244604317,0.975,5.888,0.0,0.011000000000000001,0.040999999999999995,0.73,0.157,0.11599999999999999,2200,80,259,2,0,0.0,0.0,0.0,0,7,23,14
407844335,372.5,0.5,0.0,0.0,0.0,8.5,45.0,16.0,46.01063829787234,0.983,89.95100000000001,0.0,0.02,0.245,0.387,1.181,0.10300000000000001,319,66,241,0,0,0.0,1.0,1.0,0,11,100,20
411410885,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,33.01075268817204,0.978,0.0,0.0,0.05,0.149,0.008,0.884,0.691,612,131,85,1,0,0.0,0.0,1.0,0,12,70,12
412240393,376.0,0.5,0.0,0.0,0.0,9.5,86.0,13.0,150.00233644859813,0.985,111.152,0.0,0.040999999999999995,0.031,0.263,0.852,0.624,1127,129,509,7,0,1.0,0.0,0.0,0,14,138,15
413233876,306.0,0.33299999999999996,0.0,0.0,0.0,11.333,49.667,14.667,1229.001030927835,0.978,38.388000000000005,0.0,0.005,0.185,0.35700000000000004,1.151,0.247,2994,44,169,78,1,1.0,0.0,0.0,0,8,79,16
413296140,110.5,0.375,0.5,0.375,0.0,10.375,85.75,14.875,465.00243902439024,0.978,81.697,0.0,0.008,0.222,0.44799999999999995,1.126,0.079,2460,358,1504,10,3,1.0,0.0,0.0,0,9,145,14
413332388,149.0,0.2,0.4,0.4,0.0,10.4,75.2,14.4,98.0079365079365,0.977,0.897,0.0,0.21,0.163,0.075,0.726,0.557,16961,358,265,2626,1,0.0,1.0,1.0,0,11,62,16
415900150,154.8,0.0,0.4,0.6,0.0,10.4,91.8,13.8,1342.0004995004995,0.982,12.032,0.0,0.057,0.509,0.486,0.507,0.21899999999999997,922,87,302,26,1,1.0,0.0,0.0,0,8,104,12
417735070,377.5,0.0,0.5,0.5,0.0,8.5,98.5,16.5,276.0018214936248,0.978,0.0,0.0,0.022000000000000002,0.56,0.28600000000000003,1.156,0.264,1010,182,300,205,0,0.0,1.0,0.0,0,15,75,16
418247241,373.5,0.5,0.5,0.0,0.0,11.5,70.0,15.0,93.00213219616205,0.9790000000000001,17.902,0.0,0.043,0.098,0.28300000000000003,0.696,0.348,128,65,141,0,1,0.0,0.0,1.0,0,14,10,8
